ID,day,school,gender,male,eduYear,fLitComp,fLitBorr,fLitInfl,fLitDebt,fLitLoan,fLitDive,fLitFore,fLitLiqu,fLitInsu,fLitHrhr,fLitCompScore,fLitBorrScore,fLitInflScore,fLitDebtScore,fLitLoanScore,fLitDiveScore,fLitForeScore,fLitLiquScore,fLitInsuScore,fLitHrhrScore,score03,expScore03,overconfScore03,score10,expScore10,overconfScore10,fBehInve,fBehInfo,fBehInsu,fBehGameChgRank,fBehGameChgAmou,prefDiscNowS,prefDisc1MoS,prefDiscNowL,prefDisc1MoL,prefRiskAver,prefLossAver,gChgRsnSale,gChgRsnComp,gChgRsnEnjo,gChgRsnSpee,gChgRsnComf,gChgRsnLimi,gChgRsnChar,gChgRsnSupp
5001,20181212,20181212,1,1,9,1,,,,,1,,,,1,1,,,,,1,,,,1,3,3,0,,,,1,1,,0,0,1,0,,,1,0,0,0,0,0,0,0,0,0
5002,20181212,20181212,2,0,9,1,,,,,3,,,,3,1,,,,,0,,,,0,1,1,0,,,,1,0,,0,0,0,0,,,1,1,0,0,0,0,0,0,0,0
5003,20181212,20181212,1,1,9,1,,,,,1,,,,1,1,,,,,1,,,,1,3,1,-2,,,,1,0,,0,0,1,1,,,0,1,0,0,0,0,0,0,0,0
5004,20181212,20181212,1,1,9,1,,,,,1,,,,1,1,,,,,1,,,,1,3,2,-1,,,,2,1,,2,750,0,0,,,0,0,0,0,0,0,0,0,1,0
5005,20181212,20181212,2,0,9,4,,,,,1,,,,1,0,,,,,1,,,,1,2,0,-2,,,,2,1,,0,0,1,1,,,1,1,0,0,0,0,0,0,0,0
5006,20181212,20181212,1,1,9,1,,,,,1,,,,1,1,,,,,1,,,,1,3,2,-1,,,,2,1,,0,0,0,1,,,1,1,0,0,0,0,0,0,0,0
5007,20181212,20181212,1,1,9,2,,,,,1,,,,1,0,,,,,1,,,,1,2,1,-1,,,,2,0,,5,7500,0,0,,,1,0,1,0,0,1,1,1,0,0
5008,20181212,20181212,2,0,9,2,,,,,2,,,,1,0,,,,,0,,,,1,1,0,-1,,,,1,0,,0,0,1,1,,,1,1,0,0,0,0,0,0,0,0
5009,20181212,20181212,1,1,9,1,,,,,1,,,,3,1,,,,,1,,,,0,2,2,0,,,,1,0,,4,4000,1,0,,,1,0,1,0,0,1,1,0,0,0
5010,20181212,20181212,1,1,9,1,,,,,1,,,,1,1,,,,,1,,,,1,3,0,-3,,,,2,1,,0,0,0,0,,,1,0,0,0,0,0,0,0,0,0
5011,20181212,20181212,2,0,9,1,,,,,3,,,,1,1,,,,,0,,,,1,2,1,-1,,,,2,0,,0,0,0,0,,,1,0,0,0,0,0,0,0,0,0
5012,20181212,20181212,1,1,9,1,,,,,1,,,,1,1,,,,,1,,,,1,3,2,-1,,,,1,1,,0,0,0,0,,,1,1,0,0,0,0,0,0,0,0
5013,20181212,20181212,1,1,9,1,,,,,1,,,,1,1,,,,,1,,,,1,3,3,0,,,,3,0,,0,0,1,1,,,1,0,0,0,0,0,0,0,0,0
5014,20181212,20181212,2,0,9,1,,,,,1,,,,2,1,,,,,1,,,,0,2,1,-1,,,,1,0,,0,0,0,1,,,0,1,0,0,0,0,0,0,0,0
5015,20181212,20181212,2,0,9,1,,,,,1,,,,1,1,,,,,1,,,,1,3,2,-1,,,,1,1,,0,0,0,0,,,1,0,0,0,0,0,0,0,0,0
5016,20181212,20181212,1,1,9,4,,,,,1,,,,1,0,,,,,1,,,,1,2,1,-1,,,,1,1,,0,0,1,0,,,1,1,0,0,0,0,0,0,0,0
5017,20181212,20181212,2,0,9,1,,,,,2,,,,1,1,,,,,0,,,,1,2,1,-1,,,,2,0,,0,0,0,0,,,0,1,0,0,0,0,0,0,0,0
5018,20181212,20181212,1,1,9,1,,,,,1,,,,1,1,,,,,1,,,,1,3,2,-1,,,,2,0,,0,0,1,1,,,0,0,0,0,0,0,0,0,0,0
5019,20181212,20181212,2,0,9,1,,,,,1,,,,1,1,,,,,1,,,,1,3,2,-1,,,,1,1,,,,1,1,,,0,0,0,0,0,0,0,0,0,0
5020,20181212,20181212,2,0,9,1,,,,,1,,,,3,1,,,,,1,,,,0,2,2,0,,,,0,0,,0,0,0,0,,,1,1,0,0,0,0,0,0,0,0
5021,20181212,20181212,2,0,9,3,,,,,1,,,,1,0,,,,,1,,,,1,2,1,-1,,,,1,1,,0,0,0,0,,,1,1,0,0,0,0,0,0,0,0
5022,20181212,20181212,2,0,9,1,,,,,1,,,,1,1,,,,,1,,,,1,3,0,-3,,,,1,1,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
5023,20181212,20181212,2,0,9,1,,,,,1,,,,1,1,,,,,1,,,,1,3,2,-1,,,,1,1,,0,0,0,1,,,1,1,0,0,0,0,0,0,0,0
5024,20181212,20181212,1,1,9,1,,,,,1,,,,1,1,,,,,1,,,,1,3,2,-1,,,,1,1,,3,2000,1,1,,,1,1,0,0,0,0,0,0,1,0
5025,20181212,20181212,1,1,9,1,,,,,1,,,,1,1,,,,,1,,,,1,3,3,0,,,,1,1,,0,0,0,0,,,0,1,0,0,0,0,0,0,0,0
5026,20181212,20181212,1,1,9,1,,,,,1,,,,1,1,,,,,1,,,,1,3,1,-2,,,,1,0,,3,2000,0,1,,,0,0,0,0,0,1,1,0,0,0
5027,20181212,20181212,2,0,9,1,,,,,1,,,,1,1,,,,,1,,,,1,3,1,-2,,,,1,0,,0,0,0,0,,,1,1,0,0,0,0,0,0,0,0
5028,20181212,20181212,2,0,9,1,,,,,1,,,,1,1,,,,,1,,,,1,3,2,-1,,,,2,0,,0,0,0,0,,,1,1,0,0,0,0,0,0,0,0
5029,20181212,20181212,2,0,9,1,,,,,1,,,,1,1,,,,,1,,,,1,3,3,0,,,,1,1,,,,0,0,,,1,0,0,0,0,0,0,0,0,0
5030,20181212,20181212,1,1,9,3,,,,,1,,,,1,0,,,,,1,,,,1,2,3,1,,,,1,0,,0,0,1,1,,,1,1,0,0,0,0,0,0,0,0
5031,20181212,20181212,2,0,9,1,,,,,1,,,,1,1,,,,,1,,,,1,3,3,0,,,,1,1,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
5032,20181212,20181212,1,1,9,1,,,,,1,,,,1,1,,,,,1,,,,1,3,1,-2,,,,2,0,,0,0,1,1,,,0,0,0,0,0,0,0,0,0,0
5033,20181212,20181212,1,1,9,1,,,,,1,,,,1,1,,,,,1,,,,1,3,2,-1,,,,2,0,,2,750,0,0,,,0,1,0,0,1,0,0,0,1,0
5034,20181212,20181212,1,1,9,1,,,,,1,,,,1,1,,,,,1,,,,1,3,1,-2,,,,2,1,,1,250,1,1,,,0,0,0,0,0,0,0,0,0,0
5035,20181212,20181212,1,1,9,4,,,,,3,,,,3,0,,,,,0,,,,0,0,0,0,,,,1,1,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
5036,20181212,20181212,1,1,9,1,,,,,2,,,,1,1,,,,,0,,,,1,2,2,0,,,,1,0,,0,0,1,1,,,0,0,0,0,0,0,0,0,0,0
5037,20181212,20181212,2,0,9,4,,,,,1,,,,1,0,,,,,1,,,,1,2,1,-1,,,,1,0,,0,0,0,0,,,1,1,0,0,0,0,0,0,0,0
5038,20181212,20181212,2,0,9,1,,,,,1,,,,1,1,,,,,1,,,,1,3,1,-2,,,,2,0,,0,0,1,1,,,1,0,0,0,0,0,0,0,0,0
5039,20181212,20181212,2,0,9,1,,,,,1,,,,1,1,,,,,1,,,,1,3,1,-2,,,,1,0,,3,2000,0,0,,,1,0,0,0,0,1,1,0,0,0
5040,20181212,20181212,2,0,9,1,,,,,1,,,,1,1,,,,,1,,,,1,3,1,-2,,,,1,1,,0,0,0,0,,,1,1,0,0,0,0,0,0,0,0
5041,20181212,20181212,2,0,9,4,,,,,1,,,,1,0,,,,,1,,,,1,2,1,-1,,,,1,0,,0,0,0,0,,,0,1,0,0,0,0,0,0,0,0
5042,20181212,20181212,2,0,9,2,,,,,1,,,,1,0,,,,,1,,,,1,2,2,0,,,,2,1,,0,0,0,0,,,1,1,0,0,0,0,0,0,0,0
5043,20181212,20181212,2,0,9,1,,,,,1,,,,1,1,,,,,1,,,,1,3,1,-2,,,,1,1,,0,0,0,1,,,1,0,0,0,0,0,0,0,0,0
5044,20181212,20181212,2,0,9,1,,,,,3,,,,1,1,,,,,0,,,,1,2,1,-1,,,,1,1,,0,0,1,1,,,1,0,0,0,0,0,0,0,0,0
5045,20181212,20181212,2,0,9,2,,,,,1,,,,1,0,,,,,1,,,,1,2,2,0,,,,0,1,,0,0,0,0,,,1,1,0,0,0,0,0,0,0,0
5046,20181212,20181212,1,1,9,4,,,,,1,,,,1,0,,,,,1,,,,1,2,2,0,,,,2,0,,0,0,0,0,,,1,1,0,0,0,0,0,0,0,0
5047,20181212,20181212,1,1,9,1,,,,,2,,,,1,1,,,,,0,,,,1,2,3,1,,,,1,1,,6,20000,0,0,,,0,0,1,0,0,0,0,0,0,0
5048,20181212,20181212,1,1,9,1,,,,,2,,,,1,1,,,,,0,,,,1,2,1,-1,,,,1,0,,0,0,1,1,,,1,0,0,0,0,0,0,0,0,0
5049,20181212,20181212,1,1,9,1,,,,,1,,,,1,1,,,,,1,,,,1,3,2,-1,,,,1,0,,3,2000,1,1,,,0,1,0,0,0,0,0,0,1,0
5050,20181212,20181212,1,1,9,1,,,,,2,,,,1,1,,,,,0,,,,1,2,2,0,,,,3,0,,0,0,1,1,,,1,0,0,0,0,0,0,0,0,0
5051,20181212,20181212,2,0,9,1,,,,,1,,,,1,1,,,,,1,,,,1,3,2,-1,,,,1,0,,0,0,0,0,,,1,1,0,0,0,0,0,0,0,0
5052,20181212,20181212,2,0,9,1,,,,,1,,,,1,1,,,,,1,,,,1,3,2,-1,,,,3,0,,0,0,1,1,,,0,0,0,0,0,0,0,0,0,0
5053,20181212,20181212,2,0,9,2,,,,,1,,,,1,0,,,,,1,,,,1,2,1,-1,,,,2,1,,0,0,1,0,,,1,0,0,0,0,0,0,0,0,0
5054,20181212,20181212,2,0,9,1,,,,,1,,,,1,1,,,,,1,,,,1,3,2,-1,,,,1,0,,0,0,1,1,,,1,1,0,0,0,0,0,0,0,0
5055,20181212,20181212,2,0,9,1,,,,,3,,,,3,1,,,,,0,,,,0,1,0,-1,,,,1,0,,0,0,0,0,,,1,1,0,0,0,0,0,0,0,0
5056,20181212,20181212,1,1,9,1,,,,,1,,,,1,1,,,,,1,,,,1,3,2,-1,,,,1,0,,2,750,0,1,,,1,1,0,0,0,0,0,0,1,0
5057,20181212,20181212,1,1,9,1,,,,,1,,,,1,1,,,,,1,,,,1,3,2,-1,,,,2,0,,3,2000,1,0,,,0,0,0,0,0,0,0,0,1,0
5058,20181212,20181212,1,1,9,1,,,,,3,,,,1,1,,,,,0,,,,1,2,2,0,,,,2,0,,5,7500,0,1,,,1,0,0,0,1,0,1,0,0,0
5059,20181212,20181212,1,1,9,1,,,,,1,,,,1,1,,,,,1,,,,1,3,3,0,,,,3,1,,3,2000,1,1,,,0,0,1,0,1,0,0,0,0,0
5060,20181212,20181212,1,1,9,1,,,,,2,,,,2,1,,,,,0,,,,0,1,1,0,,,,1,1,,4,4000,1,1,,,1,1,0,0,0,0,0,0,1,0
5061,20181212,20181212,2,0,9,1,,,,,3,,,,1,1,,,,,0,,,,1,2,1,-1,,,,1,1,,0,0,0,0,,,1,0,0,0,0,0,0,0,0,0
5062,20181212,20181212,1,1,9,1,,,,,1,,,,1,1,,,,,1,,,,1,3,1,-2,,,,1,0,,2,750,1,1,,,1,0,1,0,0,0,0,0,0,0
5063,20181212,20181212,1,1,9,1,,,,,1,,,,2,1,,,,,1,,,,0,2,2,0,,,,1,1,,4,4000,1,0,,,0,1,0,0,0,0,0,0,1,0
5064,20181212,20181212,1,1,9,1,,,,,1,,,,1,1,,,,,1,,,,1,3,1,-2,,,,2,0,,2,750,1,1,,,0,0,0,0,1,1,0,0,0,0
5065,20181212,20181212,1,1,9,1,,,,,1,,,,1,1,,,,,1,,,,1,3,,,,,,2,0,,0,0,1,1,,,1,1,0,0,0,0,0,0,0,0
5066,20181212,20181212,1,1,9,1,,,,,1,,,,1,1,,,,,1,,,,1,3,3,0,,,,2,1,,0,0,0,0,,,0,1,0,0,0,0,0,0,0,0
5067,20181212,20181212,1,1,9,1,,,,,1,,,,1,1,,,,,1,,,,1,3,3,0,,,,1,0,,0,0,0,0,,,0,1,0,0,0,0,0,0,0,0
5068,20181212,20181212,1,1,9,1,,,,,1,,,,1,1,,,,,1,,,,1,3,0,-3,,,,1,0,,0,0,1,1,,,1,1,0,0,0,0,0,0,0,0
5069,20181212,20181212,1,1,9,1,,,,,1,,,,1,1,,,,,1,,,,1,3,1,-2,,,,2,1,,0,0,1,1,,,1,1,0,0,0,0,0,0,0,0
5070,20181212,20181212,2,0,9,4,,,,,1,,,,1,0,,,,,1,,,,1,2,0,-2,,,,1,0,,0,0,0,1,,,1,1,0,0,0,0,0,0,0,0
5071,20181212,20181212,2,0,9,1,,,,,1,,,,2,1,,,,,1,,,,0,2,1,-1,,,,1,0,,0,0,0,0,,,1,0,0,0,0,0,0,0,0,0
5072,20181212,20181212,2,0,9,1,,,,,2,,,,1,1,,,,,0,,,,1,2,0,-2,,,,1,0,,0,0,0,0,,,1,0,0,0,0,0,0,0,0,0
5073,20181212,20181212,2,0,9,2,,,,,3,,,,1,0,,,,,0,,,,1,1,1,0,,,,1,0,,0,0,1,1,,,1,1,0,0,0,0,0,0,0,0
5074,20181212,20181212,2,0,9,4,,,,,3,,,,3,0,,,,,0,,,,0,0,0,0,,,,0,0,,0,0,0,0,,,1,1,0,0,0,0,0,0,0,0
5075,20181212,20181212,2,0,9,4,,,,,3,,,,3,0,,,,,0,,,,0,0,0,0,,,,0,0,,0,0,0,0,,,1,1,0,0,0,0,0,0,0,0
5076,20181212,20181212,2,0,9,4,,,,,3,,,,3,0,,,,,0,,,,0,0,0,0,,,,0,0,,0,0,0,0,,,1,1,0,0,0,0,0,0,0,0
5077,20181212,20181212,1,1,9,1,,,,,1,,,,1,1,,,,,1,,,,1,3,1,-2,,,,1,0,,0,0,1,1,,,1,1,0,0,0,0,0,0,0,0
5078,20181212,20181212,1,1,9,1,,,,,1,,,,1,1,,,,,1,,,,1,3,1,-2,,,,1,0,,0,0,1,1,,,1,1,0,0,0,0,0,0,0,0
5079,20181212,20181212,1,1,9,1,,,,,2,,,,1,1,,,,,0,,,,1,2,2,0,,,,1,0,,4,4000,0,1,,,1,1,1,0,0,0,0,0,1,0
5080,20181212,20181212,1,1,9,1,,,,,1,,,,1,1,,,,,1,,,,1,3,3,0,,,,0,0,,3,2000,1,0,,,0,1,1,0,1,0,1,0,0,0
5081,20181212,20181212,1,1,9,1,,,,,1,,,,3,1,,,,,1,,,,0,2,1,-1,,,,3,0,,4,4000,1,1,,,1,0,1,0,1,0,0,0,0,0
5082,20181212,20181212,1,1,9,2,,,,,1,,,,1,0,,,,,1,,,,1,2,1,-1,,,,2,1,,0,0,0,1,,,0,0,0,0,0,0,0,0,0,0
5083,20181212,20181212,1,1,9,1,,,,,1,,,,1,1,,,,,1,,,,1,3,2,-1,,,,1,1,,0,0,0,0,,,1,1,0,0,0,0,0,0,0,0
5084,20181212,20181212,2,0,9,1,,,,,1,,,,1,1,,,,,1,,,,1,3,1,-2,,,,1,0,,0,0,0,0,,,1,1,0,0,0,0,0,0,0,0
5085,20181212,20181212,2,0,9,1,,,,,1,,,,3,1,,,,,1,,,,0,2,1,-1,,,,1,0,,0,0,1,1,,,1,1,0,0,0,0,0,0,0,0
5086,20181212,20181212,2,0,9,1,,,,,1,,,,1,1,,,,,1,,,,1,3,1,-2,,,,0,0,,0,0,1,1,,,1,1,0,0,0,0,0,0,0,0
5087,20181212,20181212,2,0,9,4,,,,,1,,,,3,0,,,,,1,,,,0,1,0,-1,,,,1,1,,0,0,1,1,,,1,1,0,0,0,0,0,0,0,0
5088,20181212,20181212,2,0,9,4,,,,,1,,,,1,0,,,,,1,,,,1,2,1,-1,,,,1,0,,0,0,0,1,,,0,0,0,0,0,0,0,0,0,0
5089,20181212,20181212,2,0,9,2,,,,,2,,,,1,0,,,,,0,,,,1,1,1,0,,,,1,0,,0,0,0,0,,,1,1,0,0,0,0,0,0,0,0
5090,20181212,20181212,2,0,9,1,,,,,1,,,,1,1,,,,,1,,,,1,3,2,-1,,,,1,1,,0,0,0,0,,,0,1,0,0,0,0,0,0,0,0
5091,20181212,20181212,2,0,9,1,,,,,1,,,,1,1,,,,,1,,,,1,3,2,-1,,,,1,1,,0,0,0,0,,,0,1,0,0,0,0,0,0,0,0
5092,20181212,20181212,2,0,9,1,,,,,2,,,,1,1,,,,,0,,,,1,2,2,0,,,,1,0,,0,0,0,1,,,1,1,0,0,0,0,0,0,0,0
5093,20181212,20181212,2,0,9,1,,,,,1,,,,1,1,,,,,1,,,,1,3,1,-2,,,,1,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
5094,20181212,20181212,1,1,9,1,,,,,1,,,,1,1,,,,,1,,,,1,3,2,-1,,,,1,1,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
5095,20181212,20181212,1,1,9,1,,,,,1,,,,1,1,,,,,1,,,,1,3,3,0,,,,3,1,,0,0,1,1,,,1,1,0,0,0,0,0,0,0,0
5096,20181212,20181212,1,1,9,1,,,,,3,,,,1,1,,,,,0,,,,1,2,1,-1,,,,2,1,,3,2000,0,0,,,1,0,1,1,0,0,0,0,1,0
5097,20181212,20181212,1,1,9,1,,,,,1,,,,1,1,,,,,1,,,,1,3,3,0,,,,3,0,,0,0,0,0,,,1,1,0,0,0,0,0,0,0,0
5098,20181212,20181212,1,1,9,1,,,,,1,,,,1,1,,,,,1,,,,1,3,1,-2,,,,1,1,,4,4000,0,0,,,0,1,0,0,1,0,0,0,0,0
5099,20181212,20181212,2,0,9,1,,,,,2,,,,1,1,,,,,0,,,,1,2,1,-1,,,,1,0,,0,0,1,1,,,0,1,0,0,0,0,0,0,0,0
5100,20181212,20181212,2,0,9,2,,,,,2,,,,1,0,,,,,0,,,,1,1,1,0,,,,1,1,,0,0,0,1,,,1,1,0,0,0,0,0,0,0,0
5101,20181212,20181212,2,0,9,1,,,,,1,,,,1,1,,,,,1,,,,1,3,2,-1,,,,1,0,,0,0,0,0,,,1,1,0,0,0,0,0,0,0,0
5102,20181212,20181212,2,0,9,1,,,,,1,,,,1,1,,,,,1,,,,1,3,2,-1,,,,0,1,,0,0,0,0,,,1,1,0,0,0,0,0,0,0,0
5103,20181212,20181212,2,0,9,1,,,,,3,,,,1,1,,,,,0,,,,1,2,1,-1,,,,1,1,,0,0,1,1,,,1,0,0,0,0,0,0,0,0,0
5104,20181212,20181212,1,1,9,1,,,,,1,,,,2,1,,,,,1,,,,0,2,2,0,,,,1,1,,6,20000,1,1,,,1,0,0,0,1,0,0,0,0,0
5105,20181212,20181212,1,1,9,1,,,,,1,,,,1,1,,,,,1,,,,1,3,3,0,,,,2,0,,1,250,0,0,,,1,1,0,0,0,0,0,0,0,0
5106,20181212,20181212,1,1,9,1,,,,,1,,,,1,1,,,,,1,,,,1,3,2,-1,,,,2,1,,0,0,0,0,,,1,1,0,0,0,0,0,0,0,0
5107,20181212,20181212,1,1,9,1,,,,,3,,,,1,1,,,,,0,,,,1,2,1,-1,,,,2,1,,0,0,1,1,,,1,0,0,0,0,0,0,0,0,0
5108,20181212,20181212,1,1,9,1,,,,,3,,,,1,1,,,,,0,,,,1,2,0,-2,,,,1,0,,3,2000,0,0,,,1,1,0,0,0,0,1,0,0,0
5109,20181212,20181212,1,1,9,1,,,,,1,,,,1,1,,,,,1,,,,1,3,1,-2,,,,2,1,,5,7500,0,1,,,1,0,0,1,1,0,1,0,1,0
5110,20181212,20181212,2,0,9,1,,,,,1,,,,2,1,,,,,1,,,,0,2,1,-1,,,,1,0,,0,0,1,1,,,1,0,0,0,0,0,0,0,0,0
5111,20181212,20181212,2,0,9,2,,,,,3,,,,1,0,,,,,0,,,,1,1,1,0,,,,1,0,,2,750,0,1,,,1,0,1,0,0,0,0,0,1,0
5112,20181212,20181212,2,0,9,1,,,,,1,,,,1,1,,,,,1,,,,1,3,1,-2,,,,0,0,,0,0,1,1,,,1,1,0,0,0,0,0,0,0,0
5113,20181212,20181212,2,0,9,1,,,,,3,,,,1,1,,,,,0,,,,1,2,0,-2,,,,1,0,,0,0,0,0,,,1,0,0,0,0,0,0,0,0,0
5114,20181212,20181212,2,0,9,1,,,,,1,,,,1,1,,,,,1,,,,1,3,2,-1,,,,1,0,,0,0,0,0,,,1,0,0,0,0,0,0,0,0,0
5115,20181212,20181212,2,0,9,4,,,,,3,,,,3,0,,,,,0,,,,0,0,0,0,,,,1,0,,2,750,1,1,,,0,0,0,0,0,0,0,0,0,0
5116,20181212,20181212,2,0,9,3,,,,,1,,,,2,0,,,,,1,,,,0,1,1,0,,,,1,1,,0,0,0,0,,,1,1,0,0,0,0,0,0,0,0
5117,20181212,20181212,2,0,9,1,,,,,1,,,,1,1,,,,,1,,,,1,3,2,-1,,,,0,0,,0,0,0,0,,,1,1,0,0,0,0,0,0,0,0
5118,20181212,20181212,2,0,9,1,,,,,1,,,,3,1,,,,,1,,,,0,2,0,-2,,,,3,0,,3,2000,0,1,,,1,1,0,0,0,0,0,0,1,0
5119,20181212,20181212,1,1,9,1,,,,,1,,,,1,1,,,,,1,,,,1,3,2,-1,,,,3,1,,5,7500,0,0,,,0,0,0,0,1,0,0,0,0,1
5120,20181212,20181212,1,1,9,4,,,,,3,,,,3,0,,,,,0,,,,0,0,0,0,,,,0,0,,0,0,1,1,,,0,1,0,0,0,0,0,0,0,0
5121,20181212,20181212,1,1,9,1,,,,,1,,,,1,1,,,,,1,,,,1,3,1,-2,,,,0,0,,0,0,1,1,,,1,1,0,0,0,0,0,0,0,0
5122,20181212,20181212,1,1,9,1,,,,,1,,,,1,1,,,,,1,,,,1,3,3,0,,,,2,0,,6,20000,0,0,,,0,0,1,1,1,1,1,1,1,1
5123,20181212,20181212,1,1,9,2,,,,,1,,,,2,0,,,,,1,,,,0,1,1,0,,,,2,1,,0,0,0,0,,,1,0,0,0,0,0,0,0,0,0
5124,20181211,20181211,2,0,6,4,,,,,1,,,,1,0,,,,,1,,,,1,2,2,0,,,,1,0,,0,0,0,0,,,1,0,0,0,0,0,0,0,0,0
5125,20181211,20181211,1,1,6,1,,,,,2,,,,1,1,,,,,0,,,,1,2,1,-1,,,,1,0,,0,0,0,0,,,1,1,0,0,0,0,0,0,0,0
5126,20181211,20181211,2,0,6,3,,,,,3,,,,1,0,,,,,0,,,,1,1,1,0,,,,2,0,,3,2000,1,1,,,0,0,0,0,0,0,0,1,1,0
5127,20181211,20181211,2,0,6,4,,,,,1,,,,1,0,,,,,1,,,,1,2,1,-1,,,,1,0,,2,750,1,1,,,1,1,0,0,0,0,1,0,0,0
5128,20181211,20181211,1,1,6,1,,,,,3,,,,2,1,,,,,0,,,,0,1,1,0,,,,1,0,,3,2000,1,1,,,1,0,0,0,1,0,0,0,0,1
5129,20181211,20181211,2,0,6,4,,,,,1,,,,1,0,,,,,1,,,,1,2,1,-1,,,,1,0,,0,0,0,0,,,0,1,0,0,0,0,0,0,0,0
5130,20181211,20181211,1,1,6,1,,,,,1,,,,2,1,,,,,1,,,,0,2,1,-1,,,,3,0,,0,0,0,0,,,1,1,0,0,0,0,0,0,0,0
5131,20181211,20181211,1,1,6,3,,,,,1,,,,3,0,,,,,1,,,,0,1,0,-1,,,,2,1,,6,20000,0,0,,,0,0,0,0,1,0,0,0,1,0
5132,20181211,20181211,2,0,6,4,,,,,3,,,,1,0,,,,,0,,,,1,1,0,-1,,,,1,0,,0,0,0,0,,,1,1,0,0,0,0,0,0,0,0
5133,20181211,20181211,2,0,6,4,,,,,1,,,,3,0,,,,,1,,,,0,1,0,-1,,,,1,0,,0,0,0,0,,,0,1,0,0,0,0,0,0,0,0
5134,20181211,20181211,1,1,6,4,,,,,1,,,,3,0,,,,,1,,,,0,1,1,0,,,,1,0,,0,0,0,0,,,0,1,0,0,0,0,0,0,0,0
5135,20181211,20181211,2,0,6,4,,,,,3,,,,3,0,,,,,0,,,,0,0,0,0,,,,1,0,,0,0,1,1,,,1,1,0,0,0,0,0,0,0,0
5136,20181211,20181211,2,0,6,4,,,,,3,,,,3,0,,,,,0,,,,0,0,0,0,,,,1,1,,0,0,0,1,,,0,0,0,0,0,0,0,0,0,0
5137,20181211,20181211,2,0,6,4,,,,,3,,,,3,0,,,,,0,,,,0,0,0,0,,,,2,0,,2,750,1,1,,,1,1,0,0,0,0,0,1,1,0
5138,20181211,20181211,2,0,6,1,,,,,1,,,,1,1,,,,,1,,,,1,3,1,-2,,,,2,0,,0,0,0,1,,,1,1,0,0,0,0,0,0,0,0
5139,20181211,20181211,2,0,6,3,,,,,1,,,,1,0,,,,,1,,,,1,2,2,0,,,,1,1,,0,0,0,0,,,1,1,1,1,0,0,1,0,0,0
5140,20181211,20181211,2,0,6,1,,,,,1,,,,2,1,,,,,1,,,,0,2,0,-2,,,,2,1,,3,2000,0,0,,,1,1,1,0,0,0,0,0,0,0
5141,20181211,20181211,2,0,6,4,,,,,1,,,,3,0,,,,,1,,,,0,1,1,0,,,,1,0,,0,0,0,0,,,1,1,0,0,0,0,0,0,0,0
5142,20181211,20181211,2,0,6,1,,,,,3,,,,1,1,,,,,0,,,,1,2,1,-1,,,,1,0,,0,0,0,0,,,0,1,0,0,0,0,0,0,0,0
5143,20181211,20181211,2,0,6,4,,,,,1,,,,1,0,,,,,1,,,,1,2,0,-2,,,,1,0,,0,0,0,0,,,0,1,0,0,0,0,0,0,0,0
5144,20181211,20181211,2,0,6,1,,,,,1,,,,3,1,,,,,1,,,,0,2,1,-1,,,,1,0,,0,0,0,0,,,0,1,0,0,0,0,0,0,0,0
5145,20181211,20181211,1,1,6,1,,,,,1,,,,1,1,,,,,1,,,,1,3,0,-3,,,,1,0,,0,0,0,0,,,1,0,0,0,0,0,0,0,0,0
5146,20181211,20181211,2,0,8,1,,,,,1,,,,1,1,,,,,1,,,,1,3,1,-2,,,,2,0,,0,0,0,1,,,1,1,0,0,0,0,0,0,0,0
5147,20181211,20181211,2,0,8,3,,,,,1,,,,1,0,,,,,1,,,,1,2,2,0,,,,1,1,,0,0,0,0,,,1,1,0,0,0,0,0,0,0,0
5148,20181211,20181211,2,0,8,1,,,,,1,,,,2,1,,,,,1,,,,0,2,0,-2,,,,2,1,,3,2000,0,0,,,1,1,1,0,0,0,0,0,0,0
5149,20181211,20181211,1,1,8,1,,,,,1,,,,1,1,,,,,1,,,,1,3,1,-2,,,,2,1,,7,40000,1,1,,,1,0,1,1,1,1,0,0,0,0
5150,20181211,20181211,1,1,8,4,,,,,3,,,,3,0,,,,,0,,,,0,0,0,0,,,,1,1,,2,750,0,0,,,1,1,1,0,1,0,1,0,0,0
5151,20181211,20181211,1,1,8,4,,,,,3,,,,3,0,,,,,0,,,,0,0,0,0,,,,2,1,,0,0,0,1,,,0,1,0,0,0,0,0,0,0,0
5152,20181211,20181211,1,1,8,1,,,,,1,,,,1,1,,,,,1,,,,1,3,3,0,,,,3,1,,0,0,0,0,,,1,0,0,0,0,0,0,0,0,0
5153,20181211,20181211,1,1,8,1,,,,,1,,,,1,1,,,,,1,,,,1,3,3,0,,,,3,1,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
5154,20181211,20181211,1,1,8,1,,,,,1,,,,1,1,,,,,1,,,,1,3,0,-3,,,,1,0,,3,2000,1,1,,,1,1,0,0,0,0,0,0,1,0
5155,20181211,20181211,1,1,8,1,,,,,1,,,,1,1,,,,,1,,,,1,3,1,-2,,,,2,1,,0,0,0,1,,,1,1,0,0,0,0,0,0,0,0
